latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2016-06-21,51,72.9,60.1,65.4,72.7,57.6,64.2,2016-06-21T02:43,2016-06-21T19:33,60619.70,33491.79,0.063,0.063,0.000,8.0,11.0,22.6,233,13.94,0.117
2016-06-22,2,77.4,57.7,69.5,79.5,57.4,70.9,2016-06-22T02:43,2016-06-22T19:33,60613.64,52498.96,0.000,0.000,0.000,0.0,6.6,19.5,175,20.82,0.160
2016-06-23,0,86.8,60.2,75.8,89.0,61.4,77.6,2016-06-23T02:43,2016-06-23T19:33,60600.93,54956.13,0.000,0.000,0.000,0.0,9.3,20.1,148,27.82,0.244
2016-06-24,0,91.2,67.4,79.8,97.3,68.6,83.6,2016-06-24T02:43,2016-06-24T19:33,60581.40,55107.46,0.000,0.000,0.000,0.0,7.4,13.0,152,28.07,0.242
2016-06-25,63,87.3,66.1,77.0,95.6,68.5,81.7,2016-06-25T02:44,2016-06-25T19:33,60555.12,47021.72,0.193,0.193,0.000,5.0,9.3,20.1,141,23.13,0.195
2016-06-26,51,73.7,60.0,67.4,70.8,57.7,64.9,2016-06-26T02:44,2016-06-26T19:33,60522.22,48503.16,0.008,0.008,0.000,1.0,13.4,25.9,270,20.90,0.173
2016-06-27,3,72.5,56.6,65.5,68.7,55.5,63.5,2016-06-27T02:45,2016-06-27T19:33,60482.79,51267.65,0.000,0.000,0.000,0.0,9.6,21.5,260,21.99,0.172
2016-06-28,51,70.6,57.9,64.5,68.8,56.8,63.0,2016-06-28T02:45,2016-06-28T19:33,60436.97,42172.71,0.024,0.024,0.000,4.0,7.8,19.7,279,20.19,0.151
2016-06-29,61,75.5,57.7,66.7,72.9,56.9,65.1,2016-06-29T02:46,2016-06-29T19:33,60384.88,40556.98,0.213,0.213,0.000,5.0,13.9,35.1,240,19.19,0.158
2016-06-30,51,76.3,56.7,68.1,73.2,55.6,67.4,2016-06-30T02:47,2016-06-30T19:32,60326.66,49839.45,0.008,0.008,0.000,1.0,10.7,23.5,215,18.55,0.160
2016-07-01,2,80.1,60.1,71.6,80.4,59.7,71.5,2016-07-01T02:48,2016-07-01T19:32,60262.43,52735.44,0.000,0.000,0.000,0.0,10.2,25.3,210,23.54,0.198
2016-07-02,63,74.6,57.9,65.6,73.3,55.0,64.1,2016-07-02T02:48,2016-07-02T19:32,60192.34,35757.96,0.217,0.217,0.000,8.0,13.8,31.8,236,13.19,0.114
2016-07-03,55,69.2,53.2,61.4,65.1,50.0,58.3,2016-07-03T02:49,2016-07-03T19:31,60116.52,54613.40,0.055,0.055,0.000,2.0,8.9,24.2,257,22.85,0.163
2016-07-04,2,70.7,52.5,63.1,67.7,50.3,60.7,2016-07-04T02:50,2016-07-04T19:31,60035.12,43304.90,0.000,0.000,0.000,0.0,9.2,19.9,256,19.72,0.149
2016-07-05,63,74.6,58.6,66.4,72.0,55.8,64.1,2016-07-05T02:51,2016-07-05T19:30,59948.30,40894.43,0.177,0.177,0.000,3.0,13.5,29.1,235,17.18,0.159
2016-07-06,51,66.3,57.1,61.5,56.3,49.6,53.2,2016-07-06T02:52,2016-07-06T19:30,59856.17,53156.46,0.008,0.008,0.000,2.0,22.3,45.4,279,20.50,0.191
2016-07-07,3,69.7,53.6,61.8,65.7,48.9,57.3,2016-07-07T02:53,2016-07-07T19:29,59758.89,37954.09,0.000,0.000,0.000,0.0,12.8,25.7,283,16.43,0.140
2016-07-08,51,78.4,54.4,66.9,76.9,52.0,64.5,2016-07-08T02:54,2016-07-08T19:28,59656.62,27065.57,0.051,0.051,0.000,6.0,11.5,26.4,235,17.83,0.168
2016-07-09,51,71.2,59.4,65.4,67.9,56.2,61.6,2016-07-09T02:55,2016-07-09T19:27,59549.51,32862.76,0.016,0.016,0.000,3.0,16.5,32.9,281,15.20,0.144
2016-07-10,51,85.4,63.1,75.1,84.6,62.4,74.5,2016-07-10T02:56,2016-07-10T19:27,59437.69,48847.27,0.008,0.008,0.000,1.0,10.3,22.8,218,23.32,0.225
2016-07-11,51,83.5,68.1,76.2,83.8,66.9,76.0,2016-07-11T02:57,2016-07-11T19:26,59321.32,43733.29,0.008,0.008,0.000,1.0,12.7,29.1,259,21.55,0.219
2016-07-12,3,78.1,62.9,70.6,73.6,62.0,68.5,2016-07-12T02:58,2016-07-12T19:25,59200.55,26371.68,0.000,0.000,0.000,0.0,10.2,24.4,265,16.89,0.171
2016-07-13,63,70.6,60.0,65.4,71.5,59.3,65.4,2016-07-13T02:59,2016-07-13T19:24,59075.30,33851.23,0.236,0.236,0.000,8.0,6.6,14.8,343,14.96,0.115
2016-07-14,53,65.2,58.8,61.5,60.0,53.6,57.5,2016-07-14T03:01,2016-07-14T19:23,58944.48,0.00,0.177,0.177,0.000,13.0,14.5,27.1,314,7.85,0.097
2016-07-15,51,65.5,56.4,61.2,59.8,52.5,56.2,2016-07-15T03:02,2016-07-15T19:22,58808.11,7992.10,0.012,0.012,0.000,3.0,16.4,32.7,287,10.31,0.114
2016-07-16,51,76.6,50.3,65.3,74.3,48.0,63.9,2016-07-16T03:03,2016-07-16T19:21,58666.44,47665.89,0.016,0.016,0.000,2.0,7.6,18.6,274,24.02,0.182
2016-07-17,53,74.3,62.5,67.4,74.1,64.5,68.5,2016-07-17T03:04,2016-07-17T19:20,58519.76,31956.54,0.047,0.047,0.000,4.0,7.6,17.9,301,11.74,0.097
2016-07-18,3,70.1,61.2,65.3,69.4,60.0,63.7,2016-07-18T03:06,2016-07-18T19:19,58368.32,22956.10,0.000,0.000,0.000,0.0,12.3,24.8,290,10.79,0.104
2016-07-19,3,74.1,57.5,67.2,73.4,56.2,66.7,2016-07-19T03:07,2016-07-19T19:17,58212.37,38870.58,0.000,0.000,0.000,0.0,9.6,21.9,313,15.00,0.127
2016-07-20,3,79.1,61.7,71.3,79.0,63.2,71.9,2016-07-20T03:08,2016-07-20T19:16,58052.16,48291.55,0.000,0.000,0.000,0.0,7.4,12.5,71,19.03,0.161
2016-07-21,2,82.1,62.7,73.3,83.6,61.9,74.3,2016-07-21T03:10,2016-07-21T19:15,57887.94,46571.75,0.000,0.000,0.000,0.0,7.7,17.4,120,18.02,0.159
2016-07-22,1,83.2,63.0,73.6,80.0,62.0,71.3,2016-07-22T03:11,2016-07-22T19:13,57719.94,51339.57,0.000,0.000,0.000,0.0,8.5,19.7,63,25.06,0.238
2016-07-23,2,83.7,59.8,73.0,83.2,59.0,72.7,2016-07-23T03:13,2016-07-23T19:12,57548.40,48304.12,0.000,0.000,0.000,0.0,10.6,20.6,72,23.02,0.208
2016-07-24,3,82.4,64.4,74.0,83.0,66.0,75.3,2016-07-24T03:14,2016-07-24T19:10,57373.56,49756.10,0.000,0.000,0.000,0.0,5.0,13.2,94,19.12,0.163
2016-07-25,2,86.3,64.5,77.2,88.3,67.4,79.4,2016-07-25T03:16,2016-07-25T19:09,57195.64,51444.44,0.000,0.000,0.000,0.0,4.8,13.4,19,22.75,0.185
2016-07-26,51,82.3,68.7,75.4,84.1,68.9,76.0,2016-07-26T03:17,2016-07-26T19:08,57014.85,51152.59,0.031,0.031,0.000,3.0,9.2,22.4,329,20.77,0.195
2016-07-27,63,80.9,64.2,70.6,85.8,63.7,72.7,2016-07-27T03:19,2016-07-27T19:06,56831.42,33987.88,0.291,0.291,0.000,6.0,8.8,22.6,87,14.99,0.130
2016-07-28,51,77.1,62.2,69.8,79.3,63.7,71.3,2016-07-28T03:20,2016-07-28T19:04,56645.54,43572.79,0.043,0.043,0.000,4.0,7.7,21.5,268,17.70,0.137
2016-07-29,53,77.2,63.5,70.2,75.2,65.0,70.4,2016-07-29T03:22,2016-07-29T19:03,56457.43,46421.68,0.130,0.130,0.000,5.0,9.7,23.3,240,18.45,0.156
2016-07-30,51,74.6,63.2,69.7,72.7,63.9,69.1,2016-07-30T03:23,2016-07-30T19:01,56267.28,41422.34,0.004,0.004,0.000,1.0,10.2,25.3,254,14.39,0.133
2016-07-31,61,76.0,60.3,67.5,77.6,60.2,68.8,2016-07-31T03:25,2016-07-31T19:00,56075.29,37517.65,0.287,0.287,0.000,10.0,8.7,16.8,308,14.21,0.110
2016-08-01,2,69.5,56.6,63.5,64.9,54.3,60.6,2016-08-01T03:26,2016-08-01T18:58,55881.63,50398.46,0.000,0.000,0.000,0.0,11.0,24.6,275,18.23,0.139
2016-08-02,55,66.7,54.9,61.1,66.9,53.8,61.0,2016-08-02T03:28,2016-08-02T18:56,55686.21,19263.81,0.150,0.150,0.000,7.0,6.8,19.2,220,8.94,0.067
2016-08-03,51,70.4,55.6,64.2,71.1,55.8,64.5,2016-08-03T03:30,2016-08-03T18:54,55487.45,0.00,0.016,0.016,0.000,3.0,10.8,23.0,196,3.96,0.048
2016-08-04,51,79.3,63.8,70.5,78.1,64.7,71.2,2016-08-04T03:31,2016-08-04T18:53,55285.32,32188.00,0.004,0.004,0.000,1.0,11.6,30.2,229,16.40,0.142
2016-08-05,61,71.5,60.5,65.2,71.3,61.5,65.7,2016-08-05T03:33,2016-08-05T18:51,55080.05,12976.33,0.260,0.260,0.000,10.0,7.6,15.9,281,10.27,0.088
2016-08-06,51,70.9,59.3,65.0,66.9,58.2,62.4,2016-08-06T03:34,2016-08-06T18:49,54871.89,49743.71,0.008,0.008,0.000,1.0,12.4,28.0,278,17.04,0.143
2016-08-07,2,75.1,56.1,66.5,73.1,55.0,64.8,2016-08-07T03:36,2016-08-07T18:47,54661.08,49655.07,0.000,0.000,0.000,0.0,9.9,22.6,248,21.75,0.166
2016-08-08,3,80.6,64.7,71.6,77.6,62.8,69.4,2016-08-08T03:38,2016-08-08T18:45,54447.84,42261.30,0.000,0.000,0.000,0.0,13.6,30.2,255,19.89,0.203
2016-08-09,51,68.5,56.7,63.0,62.8,53.5,59.2,2016-08-09T03:39,2016-08-09T18:43,54232.37,31116.16,0.004,0.004,0.000,1.0,9.7,21.0,286,13.94,0.134
2016-08-10,51,64.6,52.4,58.3,61.0,48.5,54.4,2016-08-10T03:41,2016-08-10T18:41,54014.90,48699.73,0.024,0.024,0.000,2.0,9.0,21.9,273,19.17,0.136
2016-08-11,51,65.1,50.2,57.9,57.8,45.9,52.7,2016-08-11T03:43,2016-08-11T18:39,53795.64,46532.86,0.008,0.008,0.000,1.0,11.4,25.9,266,17.96,0.143
2016-08-12,51,66.4,56.0,61.4,65.9,51.9,59.5,2016-08-12T03:44,2016-08-12T18:37,53574.79,0.00,0.024,0.024,0.000,4.0,8.4,18.8,229,6.15,0.070
2016-08-13,3,80.4,62.0,70.5,76.5,62.5,69.0,2016-08-13T03:46,2016-08-13T18:35,53352.53,46358.16,0.000,0.000,0.000,0.0,13.9,29.3,258,18.96,0.180
2016-08-14,3,71.0,60.5,66.0,67.3,59.2,63.8,2016-08-14T03:48,2016-08-14T18:33,53129.06,40365.52,0.000,0.000,0.000,0.0,9.2,20.8,290,14.46,0.132
2016-08-15,3,69.8,56.9,63.3,65.6,55.6,60.7,2016-08-15T03:49,2016-08-15T18:31,52904.56,39038.08,0.000,0.000,0.000,0.0,8.7,20.1,319,15.56,0.129
2016-08-16,53,69.8,52.6,60.8,65.9,50.8,58.4,2016-08-16T03:51,2016-08-16T18:29,52679.21,29382.27,0.063,0.063,0.000,5.0,10.6,20.6,338,13.65,0.112
2016-08-17,3,69.9,48.3,60.9,67.8,45.9,59.1,2016-08-17T03:53,2016-08-17T18:27,52453.18,38171.49,0.000,0.000,0.000,0.0,4.5,11.0,325,16.43,0.119
2016-08-18,51,69.9,55.6,62.8,67.4,53.3,61.2,2016-08-18T03:54,2016-08-18T18:25,52226.64,37754.33,0.008,0.008,0.000,1.0,8.4,19.7,293,11.95,0.100
2016-08-19,1,78.1,54.3,67.1,77.2,54.0,66.6,2016-08-19T03:56,2016-08-19T18:23,51999.74,46657.84,0.000,0.000,0.000,0.0,5.5,13.6,44,20.14,0.154
2016-08-20,55,79.6,60.7,69.4,79.4,59.2,69.7,2016-08-20T03:58,2016-08-20T18:21,51772.66,21320.90,0.232,0.232,0.000,8.0,9.2,21.7,213,12.73,0.123
2016-08-21,53,75.2,60.2,66.9,74.7,59.3,66.5,2016-08-21T03:59,2016-08-21T18:18,51545.54,39077.48,0.071,0.071,0.000,5.0,8.1,18.8,239,16.84,0.136
2016-08-22,51,73.8,57.8,66.6,72.3,56.6,65.0,2016-08-22T04:01,2016-08-22T18:16,51318.24,43757.67,0.008,0.008,0.000,1.0,9.2,20.4,262,16.02,0.133
2016-08-23,51,74.6,63.3,68.0,74.9,63.2,68.6,2016-08-23T04:03,2016-08-23T18:14,51089.12,29477.30,0.012,0.012,0.000,2.0,11.3,23.0,279,9.63,0.089
2016-08-24,0,80.9,58.4,70.7,82.0,59.4,72.0,2016-08-24T04:04,2016-08-24T18:12,50858.09,45671.91,0.000,0.000,0.000,0.0,6.5,13.4,125,19.78,0.160
2016-08-25,0,84.5,62.0,73.2,82.2,60.9,71.6,2016-08-25T04:06,2016-08-25T18:10,50625.31,45848.12,0.000,0.000,0.000,0.0,10.3,22.1,130,20.87,0.208
2016-08-26,0,90.8,64.2,77.1,88.0,62.1,75.3,2016-08-26T04:08,2016-08-26T18:08,50390.97,45604.68,0.000,0.000,0.000,0.0,9.1,20.6,162,20.87,0.223
2016-08-27,0,86.5,62.0,75.1,88.6,62.2,76.2,2016-08-27T04:09,2016-08-27T18:05,50155.25,45037.12,0.000,0.000,0.000,0.0,8.8,17.4,48,19.86,0.183
2016-08-28,51,94.4,64.1,79.7,92.7,65.0,79.9,2016-08-28T04:11,2016-08-28T18:03,49918.32,43711.61,0.008,0.008,0.000,1.0,11.1,24.8,189,19.58,0.209
2016-08-29,51,75.5,62.5,70.0,72.0,58.7,67.5,2016-08-29T04:13,2016-08-29T18:01,49680.33,43391.02,0.020,0.020,0.000,3.0,14.2,30.9,280,15.08,0.159
2016-08-30,3,72.8,55.9,64.6,68.3,53.0,61.6,2016-08-30T04:14,2016-08-30T17:58,49441.45,44034.06,0.000,0.000,0.000,0.0,8.9,19.0,305,15.13,0.131
2016-08-31,0,78.4,55.4,67.4,74.8,54.1,65.2,2016-08-31T04:16,2016-08-31T17:56,49201.84,43844.63,0.000,0.000,0.000,0.0,7.8,19.2,154,19.38,0.166
2016-09-01,2,79.3,57.1,68.7,76.1,55.6,66.8,2016-09-01T04:18,2016-09-01T17:54,48961.64,37327.55,0.000,0.000,0.000,0.0,11.0,23.5,284,16.17,0.154
2016-09-02,2,78.1,59.8,68.9,75.5,59.2,67.6,2016-09-02T04:19,2016-09-02T17:51,48721.02,42691.46,0.000,0.000,0.000,0.0,7.1,18.3,281,17.72,0.142
2016-09-03,51,78.6,61.9,69.7,75.5,60.4,68.6,2016-09-03T04:21,2016-09-03T17:49,48480.10,36034.48,0.012,0.012,0.000,2.0,9.9,22.8,277,14.97,0.141
2016-09-04,63,73.0,60.6,66.3,71.6,58.4,65.9,2016-09-04T04:23,2016-09-04T17:47,48239.04,11516.70,0.331,0.331,0.000,8.0,11.0,33.6,237,8.21,0.082
2016-09-05,51,70.2,58.1,63.1,70.5,55.9,61.9,2016-09-05T04:24,2016-09-05T17:44,47997.98,27521.12,0.055,0.055,0.000,7.0,11.2,21.3,312,9.29,0.078
2016-09-06,1,71.0,52.3,62.3,70.1,50.7,61.2,2016-09-06T04:26,2016-09-06T17:42,47757.06,43200.00,0.000,0.000,0.000,0.0,5.9,13.6,88,16.16,0.111
2016-09-07,1,78.1,53.0,66.4,78.2,51.5,66.3,2016-09-07T04:28,2016-09-07T17:40,47516.41,43141.60,0.000,0.000,0.000,0.0,5.0,13.4,143,17.44,0.130
2016-09-08,0,84.5,58.4,71.7,82.4,58.6,71.8,2016-09-08T04:29,2016-09-08T17:37,47276.17,43044.40,0.000,0.000,0.000,0.0,9.2,19.5,142,17.68,0.159
2016-09-09,2,80.3,61.9,70.6,79.6,62.3,71.1,2016-09-09T04:31,2016-09-09T17:35,47036.47,42947.13,0.000,0.000,0.000,0.0,8.8,19.7,302,14.05,0.127
2016-09-10,3,80.8,58.6,69.9,82.0,59.6,70.8,2016-09-10T04:33,2016-09-10T17:33,46797.43,42826.00,0.000,0.000,0.000,0.0,7.6,13.6,80,15.79,0.132
2016-09-11,1,83.9,62.4,73.5,86.4,63.4,74.8,2016-09-11T04:34,2016-09-11T17:30,46558.91,42591.27,0.000,0.000,0.000,0.0,9.0,15.7,38,14.72,0.137
2016-09-12,1,87.8,62.8,75.6,88.5,63.7,76.5,2016-09-12T04:36,2016-09-12T17:28,46319.27,42354.91,0.000,0.000,0.000,0.0,7.4,13.4,80,15.43,0.153
2016-09-13,0,87.9,64.1,76.5,84.0,64.1,75.2,2016-09-13T04:38,2016-09-13T17:26,46078.38,42116.86,0.000,0.000,0.000,0.0,10.2,21.9,97,16.07,0.190
2016-09-14,0,83.8,66.6,74.3,81.0,64.5,72.4,2016-09-14T04:39,2016-09-14T17:23,45836.38,41111.88,0.000,0.000,0.000,0.0,10.6,23.7,90,15.43,0.184
2016-09-15,0,78.5,61.1,69.5,74.1,59.0,66.4,2016-09-15T04:41,2016-09-15T17:21,45593.41,41636.27,0.000,0.000,0.000,0.0,9.3,21.3,93,16.26,0.168
2016-09-16,2,81.2,58.8,70.5,81.6,55.7,69.6,2016-09-16T04:43,2016-09-16T17:19,45349.62,41076.91,0.000,0.000,0.000,0.0,7.6,13.9,87,14.05,0.131
2016-09-17,61,73.4,60.4,66.4,69.5,58.0,63.3,2016-09-17T04:44,2016-09-17T17:16,45105.16,14546.93,0.157,0.157,0.000,9.0,12.7,25.3,41,7.58,0.111
2016-09-18,3,68.1,55.7,61.8,62.9,50.1,57.0,2016-09-18T04:46,2016-09-18T17:14,44860.16,26124.19,0.000,0.000,0.000,0.0,12.1,25.1,57,10.74,0.119
2016-09-19,3,66.1,54.6,60.4,60.8,50.7,55.7,2016-09-19T04:48,2016-09-19T17:11,44614.75,35201.03,0.000,0.000,0.000,0.0,8.6,19.2,40,11.96,0.120
2016-09-20,3,64.8,51.9,59.0,61.6,49.4,56.6,2016-09-20T04:49,2016-09-20T17:09,44369.09,20161.38,0.000,0.000,0.000,0.0,4.8,13.6,343,8.42,0.069
2016-09-21,51,65.7,54.5,60.0,63.4,50.8,57.7,2016-09-21T04:51,2016-09-21T17:07,44123.29,38332.02,0.020,0.020,0.000,4.0,6.5,14.1,43,9.61,0.081
2016-09-22,2,67.3,49.8,58.7,63.5,46.5,55.0,2016-09-22T04:53,2016-09-22T17:04,43877.50,38585.28,0.000,0.000,0.000,0.0,5.2,13.4,131,14.47,0.102
2016-09-23,2,71.0,52.2,61.5,68.0,48.8,59.2,2016-09-23T04:54,2016-09-23T17:02,43631.85,34151.37,0.000,0.000,0.000,0.0,7.1,19.2,246,11.57,0.095
2016-09-24,3,67.5,53.2,60.2,63.7,52.0,57.7,2016-09-24T04:56,2016-09-24T16:59,43386.48,37098.65,0.000,0.000,0.000,0.0,6.8,17.0,292,12.39,0.092
2016-09-25,1,71.4,50.6,61.4,68.5,47.9,58.4,2016-09-25T04:58,2016-09-25T16:57,43141.52,35201.45,0.000,0.000,0.000,0.0,7.5,17.4,126,12.52,0.106
2016-09-26,1,70.5,51.2,60.4,68.2,48.0,57.6,2016-09-26T04:59,2016-09-26T16:55,42897.11,37604.59,0.000,0.000,0.000,0.0,6.0,12.8,101,13.29,0.096
2016-09-27,1,70.2,48.3,59.8,67.7,45.2,56.9,2016-09-27T05:01,2016-09-27T16:52,42653.39,37573.29,0.000,0.000,0.000,0.0,6.3,13.2,135,13.64,0.097
2016-09-28,3,70.7,56.6,63.3,63.8,53.6,58.7,2016-09-28T05:03,2016-09-28T16:50,42410.48,13004.03,0.000,0.000,0.000,0.0,17.2,36.0,244,6.83,0.107
2016-09-29,3,76.6,61.5,68.6,70.5,56.8,64.0,2016-09-29T05:05,2016-09-29T16:47,42168.53,24049.75,0.000,0.000,0.000,0.0,15.0,29.8,229,9.62,0.154
2016-09-30,3,69.1,53.8,63.7,64.3,51.6,60.4,2016-09-30T05:06,2016-09-30T16:45,41927.68,24674.21,0.000,0.000,0.000,0.0,11.6,23.0,251,6.71,0.093
2016-10-01,61,59.8,49.7,56.3,61.3,47.6,55.5,2016-10-01T05:08,2016-10-01T16:43,41687.76,160.86,0.429,0.429,0.000,15.0,8.1,15.4,145,2.61,0.020
2016-10-02,55,64.7,49.9,57.5,62.9,47.2,55.7,2016-10-02T05:10,2016-10-02T16:41,41447.05,35495.16,0.055,0.055,0.000,3.0,8.4,23.0,226,10.17,0.063
2016-10-03,61,61.6,48.7,54.9,58.0,45.6,52.2,2016-10-03T05:11,2016-10-03T16:38,41205.39,34716.60,0.252,0.252,0.000,8.0,10.3,22.6,21,9.84,0.064
2016-10-04,51,59.7,48.1,54.4,50.5,41.2,47.0,2016-10-04T05:13,2016-10-04T16:36,40962.93,36000.00,0.024,0.024,0.000,3.0,15.8,32.2,32,11.01,0.101
2016-10-05,53,55.1,46.2,49.7,47.8,40.1,43.0,2016-10-05T05:15,2016-10-05T16:34,40719.83,23302.28,0.161,0.161,0.000,13.0,14.8,40.0,3,7.80,0.057
2016-10-06,53,54.1,49.9,51.7,48.0,42.7,45.7,2016-10-06T05:17,2016-10-06T16:31,40476.24,0.00,0.083,0.083,0.000,8.0,14.6,27.3,23,1.95,0.038
2016-10-07,51,55.7,47.1,51.5,51.3,42.4,47.2,2016-10-07T05:18,2016-10-07T16:29,40232.31,19904.16,0.008,0.008,0.000,2.0,9.4,17.4,26,6.06,0.050
2016-10-08,51,54.4,45.7,49.2,47.8,41.0,43.8,2016-10-08T05:20,2016-10-08T16:27,39988.20,30435.78,0.028,0.028,0.000,3.0,10.5,21.3,352,6.80,0.050
2016-10-09,51,51.3,42.2,47.7,46.7,38.6,43.4,2016-10-09T05:22,2016-10-09T16:24,39744.06,18197.71,0.043,0.043,0.000,8.0,8.6,15.4,301,5.68,0.034
2016-10-10,3,53.1,39.5,46.3,48.4,35.4,42.6,2016-10-10T05:24,2016-10-10T16:22,39500.06,21817.56,0.000,0.000,0.000,0.0,5.0,14.5,303,6.86,0.040
2016-10-11,53,48.9,43.8,45.6,46.5,38.0,41.3,2016-10-11T05:25,2016-10-11T16:20,39256.36,0.00,0.130,0.130,0.000,14.0,9.8,20.6,44,1.60,0.015
2016-10-12,51,48.2,44.4,45.8,42.0,38.5,39.8,2016-10-12T05:27,2016-10-12T16:17,39013.11,0.00,0.067,0.067,0.000,9.0,11.9,24.4,59,2.66,0.023
2016-10-13,51,45.8,44.4,45.1,40.4,37.0,38.4,2016-10-13T05:29,2016-10-13T16:15,38770.50,0.00,0.031,0.031,0.000,5.0,11.4,22.6,85,2.12,0.031
2016-10-14,3,54.7,40.5,47.8,46.9,32.4,39.9,2016-10-14T05:31,2016-10-14T16:13,38528.67,30693.01,0.000,0.000,0.000,0.0,15.1,29.8,102,7.88,0.066
2016-10-15,51,53.9,46.8,49.7,51.1,39.0,45.1,2016-10-15T05:32,2016-10-15T16:11,38287.82,12316.73,0.028,0.028,0.000,3.0,13.1,24.2,103,3.25,0.034
2016-10-16,3,51.5,47.3,48.9,48.0,42.6,45.3,2016-10-16T05:34,2016-10-16T16:08,38048.12,3954.25,0.000,0.000,0.000,0.0,8.5,16.6,102,2.62,0.020
2016-10-17,3,55.3,44.6,49.2,50.2,38.8,44.3,2016-10-17T05:36,2016-10-17T16:06,37809.74,29724.81,0.000,0.000,0.000,0.0,10.1,20.8,119,7.72,0.044
2016-10-18,51,57.1,47.4,51.4,56.0,44.9,49.3,2016-10-18T05:38,2016-10-18T16:04,37572.87,15645.92,0.051,0.051,0.000,6.0,6.1,11.4,144,4.75,0.029
2016-10-19,61,51.0,46.1,48.5,47.3,41.3,44.9,2016-10-19T05:40,2016-10-19T16:02,37337.71,8394.35,0.421,0.421,0.000,15.0,8.8,15.4,184,2.94,0.020
2016-10-20,51,50.3,42.1,46.5,46.4,37.5,42.6,2016-10-20T05:41,2016-10-20T16:00,37104.44,10477.68,0.094,0.094,0.000,11.0,8.4,14.3,120,4.33,0.026
2016-10-21,51,48.9,39.7,44.0,44.1,35.6,39.7,2016-10-21T05:43,2016-10-21T15:58,36872.91,16769.04,0.118,0.118,0.000,12.0,7.2,17.7,126,4.24,0.024
2016-10-22,53,49.4,36.4,43.4,46.7,31.6,39.7,2016-10-22T05:45,2016-10-22T15:56,36641.18,26179.13,0.043,0.043,0.000,3.0,4.8,12.3,157,5.75,0.028
2016-10-23,3,49.4,35.5,42.2,44.8,31.5,37.8,2016-10-23T05:47,2016-10-23T15:54,36409.09,8847.01,0.000,0.000,0.000,0.0,5.6,13.4,127,4.00,0.025
2016-10-24,55,52.1,39.4,46.1,48.8,34.9,42.5,2016-10-24T05:48,2016-10-24T15:52,36176.82,9978.56,0.252,0.252,0.000,10.0,6.0,12.5,66,4.25,0.024
2016-10-25,53,50.1,42.2,47.3,47.3,38.6,44.2,2016-10-25T05:50,2016-10-25T15:50,35944.58,601.49,0.134,0.134,0.000,9.0,6.1,12.5,344,1.78,0.014
2016-10-26,3,45.7,38.6,43.1,42.8,34.4,39.9,2016-10-26T05:52,2016-10-26T15:48,35712.55,0.00,0.000,0.000,0.000,0.0,4.7,7.6,166,2.55,0.014
2016-10-27,51,52.1,43.6,48.4,49.2,38.7,44.7,2016-10-27T05:54,2016-10-27T15:45,35480.93,6404.48,0.008,0.008,0.000,1.0,8.5,17.0,229,2.36,0.016
2016-10-28,53,54.9,48.5,51.7,50.0,42.4,46.4,2016-10-28T05:56,2016-10-28T15:43,35249.95,0.00,0.051,0.051,0.000,5.0,13.3,26.4,258,0.77,0.021
2016-10-29,3,53.4,46.7,49.5,45.4,39.9,42.6,2016-10-29T05:58,2016-10-29T15:42,35019.81,29290.77,0.000,0.000,0.000,0.0,16.0,33.3,289,5.42,0.054
2016-10-30,3,52.0,37.1,46.6,45.6,31.8,40.9,2016-10-30T06:00,2016-10-30T15:40,34790.72,25200.00,0.000,0.000,0.000,0.0,11.7,23.9,305,6.08,0.041
2016-10-31,51,50.1,36.3,45.2,47.2,31.1,41.4,2016-10-31T06:01,2016-10-31T15:38,34562.93,9716.15,0.004,0.004,0.000,1.0,7.2,13.6,264,2.16,0.013
2016-11-01,53,53.9,45.4,50.1,50.0,39.1,46.0,2016-11-01T06:03,2016-11-01T15:36,34336.64,7030.77,0.181,0.181,0.000,13.0,10.9,24.2,258,3.10,0.020
2016-11-02,53,47.7,37.8,43.1,38.2,29.8,34.7,2016-11-02T06:05,2016-11-02T15:34,34112.10,28747.79,0.039,0.039,0.000,3.0,18.8,38.0,277,5.16,0.031
2016-11-03,3,43.7,33.9,38.4,36.4,28.1,31.5,2016-11-03T06:07,2016-11-03T15:32,33889.56,27628.51,0.000,0.000,0.000,0.0,10.9,21.0,276,6.06,0.029
2016-11-04,3,47.4,39.2,42.1,41.0,33.1,35.9,2016-11-04T06:09,2016-11-04T15:30,33669.27,13896.24,0.000,0.000,0.000,0.0,9.2,19.0,195,4.03,0.026
2016-11-05,61,48.1,38.2,43.2,43.9,31.8,38.0,2016-11-05T06:11,2016-11-05T15:28,33451.47,0.00,0.252,0.252,0.000,11.0,9.1,17.2,182,2.28,0.016
